stop_frame,all_nouns,all_noun_classes
P22_117_29779.jpg,cupboard,3
P22_117_29820.jpg,glass,10
P22_117_29889.jpg,tap,0
P22_117_29920.jpg,glass,10
P22_117_29996.jpg,tap,0
P22_117_30079.jpg,glass,10
P22_117_2016.jpg,cupboard,3
P22_117_30142.jpg,drawer,8
P22_117_30339.jpg,spatula,20
P22_117_30381.jpg,drawer,8
P22_117_31045.jpg,spatula,20
P22_117_31086.jpg,glass,10
P22_117_31233.jpg,glass,10
P22_117_31277.jpg,spatula,20
P22_117_31561.jpg,spatula,20
P22_117_32113.jpg,lid,6
P22_117_32171.jpg,lid,6
P22_117_2163.jpg,cupboard,3
P22_117_32317.jpg,tap,0
P22_117_32358.jpg,hand,11
P22_117_32394.jpg,tap,0
P22_117_32412.jpg,hand,11
P22_117_32440.jpg,cloth,17
P22_117_32506.jpg,hand,11
P22_117_32603.jpg,cloth,17
P22_117_2198.jpg,tap,0
P22_117_32814.jpg,cupboard,3
P22_117_32891.jpg,cupboard,3
P22_117_33360.jpg,cupboard,3
P22_117_33481.jpg,cupboard,3
P22_117_33537.jpg,bowl,7
P22_117_2225.jpg,hand,11
P22_117_33579.jpg,bowl,7
P22_117_33692.jpg,bowl,7
P22_117_33807.jpg,bowl,7
P22_117_337.jpg,lid,6
P22_117_2280.jpg,tap,0
P22_117_35287.jpg,cupboard,3
P22_117_35381.jpg,cupboard,3
P22_117_35471.jpg,bowl,7
P22_117_2315.jpg,hand,11
P22_117_35673.jpg,spatula,20
P22_117_36636.jpg,spatula,20
P22_117_36749.jpg,tap,0
P22_117_36798.jpg,sponge,9
P22_117_36871.jpg,sponge,9
P22_117_36923.jpg,sponge,9
P22_117_2353.jpg,cloth,17
P22_117_36989.jpg,sponge,9
P22_117_37012.jpg,tap,0
P22_117_37401.jpg,tap,0
P22_117_37453.jpg,tap,0
P22_117_37745.jpg,sponge,9
P22_117_37770.jpg,tap,0
P22_117_2436.jpg,hand,11
P22_117_38399.jpg,tap,0
P22_117_38418.jpg,sponge,9
P22_117_38594.jpg,knife,4
P22_117_38660.jpg,knife,4
P22_117_38704.jpg,sponge,9
P22_117_38715.jpg,tap,0
P22_117_38776.jpg,knife,4
P22_117_2557.jpg,cloth,17
P22_117_38865.jpg,knife,4
P22_117_39106.jpg,hand,11
P22_117_39120.jpg,tap,0
P22_117_39144.jpg,hand,11
P22_117_39177.jpg,cloth,17
P22_117_39242.jpg,hand,11
P22_117_39418.jpg,cloth,17
P22_117_2630.jpg,drawer,8
P22_117_39491.jpg,cloth,17
P22_117_39516.jpg,tap,0
P22_117_39558.jpg,cloth,17
P22_117_39593.jpg,tap,0
P22_117_39645.jpg,cloth,17
P22_117_40249.jpg,glass,10
P22_117_40307.jpg,tap,0
P22_117_40338.jpg,glass,10
P22_117_40432.jpg,tap,0
P22_117_40616.jpg,glass,10
P22_117_40676.jpg,spatula,20
P22_117_41072.jpg,spatula,20
P22_117_3099.jpg,drawer,8
P22_117_41497.jpg,spatula,20
P22_117_41906.jpg,drawer,8
P22_117_42035.jpg,drawer,8
P22_117_42278.jpg,cloth,17
P22_117_42711.jpg,tap,0
P22_117_42800.jpg,cloth,17
P22_117_42890.jpg,tap,0
P22_117_42932.jpg,cloth,17
P22_117_43025.jpg,cloth,17
P22_117_43069.jpg,tap,0
P22_117_43117.jpg,hand,11
P22_117_43144.jpg,tap,0
P22_117_43176.jpg,hand,11
P22_117_43211.jpg,cloth,17
P22_117_3342.jpg,cupboard,3
P22_117_43339.jpg,hand,11
P22_117_43474.jpg,cloth,17
P22_117_43800.jpg,drawer,8
P22_117_43858.jpg,fork,14
P22_117_43939.jpg,spoon,1
P22_117_44001.jpg,fork,14
P22_117_44048.jpg,drawer,8
P22_117_44147.jpg,spoon,1
P22_117_392.jpg,lid,6
P22_117_3397.jpg,fridge,12
P22_117_44232.jpg,cupboard,3
P22_117_44469.jpg,plate,2
P22_117_44593.jpg,cupboard,3
P22_117_44678.jpg,plate,2
P22_117_44789.jpg,lid,6
P22_117_44914.jpg,lid,6
P22_117_3460.jpg,container,21
P22_117_45979.jpg,plate,2
P22_117_46092.jpg,plate,2
P22_117_46329.jpg,tap,0
P22_117_46422.jpg,tap,0
P22_117_46531.jpg,tap,0
P22_117_3525.jpg,fridge,12
P22_117_47086.jpg,tap,0
P22_117_47127.jpg,cupboard,3
P22_117_47169.jpg,glass,10
P22_117_47321.jpg,glass,10
P22_117_47367.jpg,cupboard,3
P22_117_47422.jpg,fridge,12
P22_117_47552.jpg,fridge,12
P22_117_47615.jpg,cupboard,3
P22_117_3639.jpg,container,21
P22_117_47859.jpg,spatula,20
P22_117_48113.jpg,spatula,20
P22_117_48162.jpg,glass,10
P22_117_48240.jpg,tap,0
P22_117_48298.jpg,glass,10
P22_117_48351.jpg,tap,0
P22_117_48437.jpg,glass,10
P22_117_3748.jpg,lid,6
P22_117_3831.jpg,drawer,8
P22_117_3925.jpg,drawer,8
P22_117_3997.jpg,container,21
P22_117_468.jpg,drawer,8
P22_117_4853.jpg,lid,6
P22_117_5437.jpg,drawer,8
P22_117_5501.jpg,lid,6
P22_117_5560.jpg,drawer,8
P22_117_5678.jpg,lid,6
P22_117_5748.jpg,lid,6
P22_117_5748.jpg,container,21
P22_117_5911.jpg,lid,6
P22_117_5911.jpg,container,21
P22_117_529.jpg,plate,2
P22_117_6219.jpg,container,21
P22_117_6299.jpg,container,21
P22_117_6428.jpg,spoon,1
P22_117_6512.jpg,cupboard,3
P22_117_6613.jpg,cupboard,3
P22_117_7293.jpg,tap,0
P22_117_571.jpg,cupboard,3
P22_117_7392.jpg,sponge,9
P22_117_7422.jpg,sponge,9
P22_117_7524.jpg,sponge,9
P22_117_7595.jpg,sponge,9
P22_117_7616.jpg,tap,0
P22_117_7723.jpg,spoon,1
P22_117_7811.jpg,spoon,1
P22_117_7899.jpg,spoon,1
P22_117_664.jpg,plate,2
P22_117_8307.jpg,container,21
P22_117_8337.jpg,tap,0
P22_117_8497.jpg,container,21
P22_117_8646.jpg,container,21
P22_117_8690.jpg,container,21
P22_117_8750.jpg,lid,6
P22_117_8839.jpg,lid,6
P22_117_8936.jpg,lid,6
P22_117_9063.jpg,container,21
P22_117_746.jpg,cupboard,3
P22_117_9204.jpg,tap,0
P22_117_9272.jpg,lid,6
P22_117_9355.jpg,lid,6
P22_117_9696.jpg,lid,6
P22_117_9739.jpg,tap,0
P22_117_9754.jpg,container,21
P22_117_9881.jpg,container,21
P22_117_10464.jpg,sponge,9
P22_117_10518.jpg,tap,0
P22_117_10510.jpg,tap,0
P01_102_69.jpg,knife,4
P01_102_69.jpg,plate,2
P01_102_413.jpg,spatula,20
P01_102_1512.jpg,knife,4
P01_102_11290.jpg,glass,10
P01_102_11774.jpg,lid,6
P01_102_11918.jpg,hand,11
P01_102_11999.jpg,cloth,17
P01_102_1705.jpg,knife,4
P01_102_12037.jpg,hand,11
P01_102_12085.jpg,hand,11
P01_102_12125.jpg,tap,0
P01_102_12316.jpg,hand,11
P01_102_12336.jpg,hand,11
P01_102_12543.jpg,tap,0
P01_102_12903.jpg,hand,11
P01_102_12930.jpg,hand,11
P01_102_1879.jpg,knife,4
P01_102_13210.jpg,lid,6
P01_102_13232.jpg,lid,6
P01_102_13232.jpg,container,21
P01_102_13366.jpg,lid,6
P01_102_13501.jpg,container,21
P01_102_13538.jpg,fridge,12
P01_102_13573.jpg,container,21
P01_102_13573.jpg,fridge,12
P01_102_13628.jpg,fridge,12
P01_102_1903.jpg,fork,14
P01_102_2005.jpg,fork,14
P01_102_2097.jpg,fork,14
P01_102_2141.jpg,plate,2
P01_102_2178.jpg,tap,0
P01_102_2215.jpg,tap,0
P01_102_2410.jpg,plate,2
P01_102_2642.jpg,plate,2
P01_102_2751.jpg,knife,4
P01_102_2763.jpg,knife,4
P01_102_2818.jpg,plate,2
P01_102_3484.jpg,tap,0
P01_102_3532.jpg,hand,11
P01_102_575.jpg,knife,4
P01_102_3576.jpg,spatula,20
P01_102_3722.jpg,spatula,20
P01_102_4030.jpg,spatula,20
P01_102_4237.jpg,spatula,20
P01_102_4315.jpg,fork,14
P01_102_4369.jpg,fork,14
P01_102_4544.jpg,knife,4
P01_102_4464.jpg,fork,14
P01_102_4593.jpg,knife,4
P01_102_4708.jpg,knife,4
P01_102_5399.jpg,tap,0
P01_102_5527.jpg,tap,0
P01_102_5475.jpg,plate,2
P01_102_5639.jpg,plate,2
P01_102_5414.jpg,tap,0
P01_102_5591.jpg,plate,2
P01_102_5665.jpg,plate,2
P01_102_710.jpg,plate,2
P01_102_5728.jpg,tap,0
P01_102_5843.jpg,plate,2
P01_102_6199.jpg,sponge,9
P01_102_7806.jpg,tap,0
P01_102_7849.jpg,hand,11
P01_102_8099.jpg,sponge,9
P01_102_8688.jpg,sponge,9
P01_102_821.jpg,sponge,9
P01_102_9170.jpg,cloth,17
P01_102_9266.jpg,cloth,17
P01_102_9486.jpg,cloth,17
P01_102_9885.jpg,cloth,17
P01_102_9641.jpg,cloth,17
P01_102_1157.jpg,spatula,20
P01_102_9823.jpg,sponge,9
P01_102_9880.jpg,sponge,9
P01_102_9946.jpg,sponge,9
P01_102_9989.jpg,cloth,17
P01_102_10053.jpg,tap,0
P01_102_10082.jpg,tap,0
P01_102_10481.jpg,fork,14
P01_102_1491.jpg,spatula,20
P01_102_10628.jpg,fork,14
P01_102_10756.jpg,fork,14
P01_102_10808.jpg,fork,14
P01_102_11054.jpg,cloth,17
P01_102_11110.jpg,container,21
P01_102_11156.jpg,container,21
P04_120_37.jpg,spatula,20
P04_120_194.jpg,spatula,20
P04_120_16675.jpg,tap,0
P04_120_16750.jpg,hand,11
P04_120_16785.jpg,tap,0
P04_120_16920.jpg,hand,11
P04_120_17058.jpg,spatula,20
P04_120_17272.jpg,spatula,20
P04_120_17272.jpg,pan,5
P04_120_17384.jpg,spatula,20
P04_120_18137.jpg,spatula,20
P04_120_18287.jpg,spatula,20
P04_120_18287.jpg,pan,5
P04_120_18430.jpg,spatula,20
P04_120_19456.jpg,spatula,20
P04_120_19537.jpg,knife,4
P04_120_19757.jpg,drawer,8
P04_120_19813.jpg,spatula,20
P04_120_19813.jpg,drawer,8
P04_120_2291.jpg,spatula,20
P04_120_19964.jpg,hand,11
P04_120_20074.jpg,cupboard,3
P04_120_20126.jpg,cupboard,3
P04_120_20472.jpg,tap,0
P04_120_20565.jpg,sponge,9
P04_120_20653.jpg,sponge,9
P04_120_2528.jpg,spatula,20
P04_120_20790.jpg,sponge,9
P04_120_20872.jpg,tap,0
P04_120_21429.jpg,cupboard,3
P04_120_21597.jpg,tap,0
P04_120_21717.jpg,tap,0
P04_120_22296.jpg,cupboard,3
P04_120_22361.jpg,cupboard,3
P04_120_2767.jpg,spatula,20
P04_120_22428.jpg,cupboard,3
P04_120_22520.jpg,cupboard,3
P04_120_22599.jpg,cupboard,3
P04_120_23282.jpg,cupboard,3
P04_120_23398.jpg,bowl,7
P04_120_23461.jpg,bowl,7
P04_120_23461.jpg,cupboard,3
P04_120_23703.jpg,drawer,8
P04_120_23759.jpg,drawer,8
P04_120_23793.jpg,drawer,8
P04_120_23829.jpg,drawer,8
P04_120_23933.jpg,plate,2
P04_120_24157.jpg,plate,2
P04_120_24338.jpg,plate,2
P04_120_24338.jpg,cupboard,3
P04_120_24451.jpg,spatula,20
P04_120_24586.jpg,spatula,20
P04_120_24586.jpg,pan,5
P04_120_24734.jpg,spatula,20
P04_120_24895.jpg,plate,2
P04_120_24952.jpg,plate,2
P04_120_25038.jpg,plate,2
P04_120_25181.jpg,plate,2
P04_120_25492.jpg,cupboard,3
P04_120_363.jpg,spatula,20
P04_120_25589.jpg,plate,2
P04_120_25742.jpg,plate,2
P04_120_25824.jpg,plate,2
P04_120_25824.jpg,plate,2
P04_120_25824.jpg,cupboard,3
P04_120_25908.jpg,plate,2
P04_120_25991.jpg,spatula,20
P04_120_26113.jpg,spatula,20
P04_120_26113.jpg,pan,5
P04_120_26215.jpg,spatula,20
P04_120_3603.jpg,spatula,20
P04_120_26739.jpg,cupboard,3
P04_120_3763.jpg,spatula,20
P04_120_27637.jpg,sponge,9
P04_120_27746.jpg,sponge,9
P04_120_27866.jpg,sponge,9
P04_120_3866.jpg,spatula,20
P04_120_28414.jpg,pan,5
P04_120_28647.jpg,pan,5
P04_120_28814.jpg,pan,5
P04_120_28814.jpg,cupboard,3
P04_120_29971.jpg,cupboard,3
P04_120_30005.jpg,spatula,20
P04_120_30119.jpg,spatula,20
P04_120_30119.jpg,pan,5
P04_120_30220.jpg,spatula,20
P04_120_30727.jpg,spatula,20
P04_120_30919.jpg,spatula,20
P04_120_30919.jpg,pan,5
P04_120_31145.jpg,spatula,20
P04_120_31396.jpg,drawer,8
P04_120_31451.jpg,fork,14
P04_120_31497.jpg,fork,14
P04_120_31497.jpg,drawer,8
P04_120_31463.jpg,fork,14
P04_120_31500.jpg,fork,14
P04_120_31500.jpg,drawer,8
P04_120_31572.jpg,spatula,20
P04_120_31647.jpg,knife,4
P04_120_31683.jpg,knife,4
P04_120_31683.jpg,drawer,8
P04_120_31797.jpg,drawer,8
P04_120_31851.jpg,fork,14
P04_120_31895.jpg,fork,14
P04_120_31895.jpg,drawer,8
P04_120_31878.jpg,drawer,8
P04_120_32038.jpg,spoon,1
P04_120_32067.jpg,spoon,1
P04_120_32067.jpg,drawer,8
P04_120_32178.jpg,drawer,8
P04_120_32236.jpg,drawer,8
P04_120_32364.jpg,drawer,8
P04_120_32402.jpg,fork,14
P04_120_32420.jpg,fork,14
P04_120_32420.jpg,drawer,8
P04_120_32464.jpg,spoon,1
P04_120_32506.jpg,spoon,1
P04_120_32506.jpg,drawer,8
P04_120_32569.jpg,drawer,8
P04_120_32617.jpg,drawer,8
P04_120_32714.jpg,spoon,1
P04_120_32842.jpg,spoon,1
P04_120_32842.jpg,drawer,8
P04_120_32869.jpg,knife,4
P04_120_32921.jpg,knife,4
P04_120_410.jpg,spoon,1
P04_120_33031.jpg,drawer,8
P04_120_33198.jpg,drawer,8
P04_120_33278.jpg,knife,4
P04_120_33343.jpg,knife,4
P04_120_33398.jpg,fork,14
P04_120_33421.jpg,fork,14
P04_120_33421.jpg,drawer,8
P04_120_33486.jpg,drawer,8
P04_120_33582.jpg,drawer,8
P04_120_33629.jpg,drawer,8
P04_120_33845.jpg,tap,0
P04_120_33911.jpg,sponge,9
P04_120_34105.jpg,sponge,9
P04_120_34258.jpg,sponge,9
P04_120_34306.jpg,tap,0
P04_120_34573.jpg,spoon,1
P04_120_34808.jpg,drawer,8
P04_120_34869.jpg,drawer,8
P04_120_34866.jpg,drawer,8
P04_120_35102.jpg,bowl,7
P04_120_35307.jpg,hand,11
P04_120_35486.jpg,bowl,7
P04_120_35559.jpg,bowl,7
P04_120_35774.jpg,spatula,20
P04_120_35950.jpg,pan,5
P04_120_35950.jpg,spatula,20
P04_120_36070.jpg,spatula,20
P04_120_36260.jpg,pan,5
P04_120_36260.jpg,spatula,20
P04_120_36498.jpg,spatula,20
P04_120_37354.jpg,spatula,20
P04_120_37831.jpg,pan,5
P04_120_37831.jpg,spatula,20
P04_120_37968.jpg,spatula,20
P04_120_37827.jpg,pan,5
P04_120_37827.jpg,spatula,20
P04_120_37862.jpg,spatula,20
P04_120_38337.jpg,pan,5
P04_120_38337.jpg,spatula,20
P04_120_38820.jpg,spatula,20
P04_120_38870.jpg,spatula,20
P04_120_38935.jpg,spatula,20
P04_120_40687.jpg,spatula,20
P04_120_40777.jpg,spatula,20
P04_120_40777.jpg,pan,5
P04_120_40849.jpg,spatula,20
P04_120_40849.jpg,pan,5
P04_120_40876.jpg,spatula,20
P04_120_6647.jpg,spatula,20
P04_120_7055.jpg,spatula,20
P04_120_471.jpg,spoon,1
P04_120_8110.jpg,spatula,20
P04_120_8231.jpg,spatula,20
P04_120_547.jpg,spoon,1
P04_120_8452.jpg,spatula,20
P04_120_8804.jpg,spatula,20
P04_120_8804.jpg,pan,5
P04_120_9561.jpg,spatula,20
P04_120_9561.jpg,pan,5
P04_120_9625.jpg,spatula,20
P04_120_10347.jpg,spatula,20
P04_120_10616.jpg,spatula,20
P04_120_10616.jpg,pan,5
P04_120_10931.jpg,spatula,20
P04_120_11363.jpg,spatula,20
P04_120_11363.jpg,pan,5
P04_120_11812.jpg,cupboard,3
P04_120_12099.jpg,spatula,20
P04_120_12219.jpg,spatula,20
P04_120_12386.jpg,spatula,20
P04_120_12386.jpg,pan,5
P04_120_12572.jpg,spatula,20
P04_120_12636.jpg,pan,5
P04_120_14642.jpg,hand,11
P04_120_794.jpg,spoon,1
P04_120_16280.jpg,lid,6
P04_120_16364.jpg,lid,6
